"organismID","CaptureAge","Sex_dna","Sex_fieldbased","occurenceID","Date","Status","Comment","RingNR","CaptureArea","sex"
"94cbf20c-e507-11e9-8b1c-61bf5086d96e","ad","F","F","c1de2aa3-ce91-4833-975b-f26f512fc985","24.05.2021",7,"",4281380,"Guslia","F"
"94cbf20c-e507-11e9-8b1c-61bf5086d96e","ad","F","F","f74f9912-959d-4527-91a6-bb673a188c67","04.06.2021",7,"",4281380,"Guslia","F"
"94cbf20d-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f61aae-e507-11e9-8b1c-61bf5086d96e","06.03.2018",1,NA,4281463,"Lifjellet","M"
"94cbf20d-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f61aaf-e507-11e9-8b1c-61bf5086d96e","27.03.2018",2,NA,4281463,"Lifjellet","M"
"94cbf20d-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f61ab0-e507-11e9-8b1c-61bf5086d96e","17.04.2018",2,"Hørt i live (svakt) nordover",4281463,"Lifjellet","M"
"94cbf20d-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f61ab1-e507-11e9-8b1c-61bf5086d96e","28.05.2018",2,NA,4281463,"Lifjellet","M"
"94cbf20d-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f61ab2-e507-11e9-8b1c-61bf5086d96e","31.05.2018",2,"Ingen posisjon. Hørt fra helikopter på Lifjellet. Observasjonen tas med fordi frekvens 740 (duplikat) ble hørt på samme tur i Guslia, mao. bekreftet to ulike sendere.",4281463,"Lifjellet","M"
"94cbf20d-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f61ab3-e507-11e9-8b1c-61bf5086d96e","21.07.2018",2,NA,4281463,"Lifjellet","M"
"94cbf20d-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f61ab4-e507-11e9-8b1c-61bf5086d96e","18.08.2018",2,NA,4281463,"Lifjellet","M"
"94cbf20d-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f641a6-e507-11e9-8b1c-61bf5086d96e","04.09.2018",2,"ingen posisjon, duplikatfrekvens, men begge rypene med samme frekvens ble hørt i live på ulike steder under samme feltøkt",4281463,"Lifjellet","M"
"94cbf20d-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f641a7-e507-11e9-8b1c-61bf5086d96e","05.10.2018",3,"Skutt",4281463,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f641a8-e507-11e9-8b1c-61bf5086d96e","06.03.2019",1,"Droppet å måle innpust pga 30 minusgrader ute",4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f641a9-e507-11e9-8b1c-61bf5086d96e","04.04.2019",2,NA,4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f641aa-e507-11e9-8b1c-61bf5086d96e","10.05.2019",2,"Hørt i live 29.05.2019 i samme område",4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f641ab-e507-11e9-8b1c-61bf5086d96e","07.06.2019",2,NA,4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f641ac-e507-11e9-8b1c-61bf5086d96e","11.07.2019",2,NA,4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f641ad-e507-11e9-8b1c-61bf5086d96e","15.08.2019",2,NA,4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f641ae-e507-11e9-8b1c-61bf5086d96e","04.09.2019",7,NA,4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f641af-e507-11e9-8b1c-61bf5086d96e","08.09.2019",2,NA,4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","4e31e470-046d-11ea-980d-411d4b4c9588","15.10.2019",2,"",4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","9109daba-077d-11ea-868c-15e315b0cad2","13.11.2019",2,"",4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","921a3aaa-5186-11ea-a57d-138b4f364727","13.02.2020",2,"",4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","08fec2eb-7e3d-11ea-b40e-e93c9f3fcd0a","24.03.2020",2,"",4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","6f865c0e-8acd-11ea-a65b-573d73074929","19.04.2020",7,"",4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","741fe16e-8ad6-11ea-a65b-573d73074929","29.04.2020",2,"200 grader sør",4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","8912ab3b-7d0c-4748-9b01-62858c76580e","04.05.2020",2,"",4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","b8b6bcc1-f6ba-4710-813b-4578b7bb8540","24.05.2020",7,"",4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","61399f84-94f2-48cf-a223-bc6617b59102","12.06.2020",6,"",4281409,"Lifjellet","M"
"94cbf20e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","02787582-975c-4ee3-83b6-0063c226aad9","25.07.2020",4,"",4281409,"Lifjellet","M"
"94cbf20f-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f641b0-e507-11e9-8b1c-61bf5086d96e","11.03.2016",1,NA,4105433,"Guslia","F"
"94cbf20f-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f668b6-e507-11e9-8b1c-61bf5086d96e","09.06.2016",2,NA,4105433,"Guslia","F"
"94cbf20f-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f668b7-e507-11e9-8b1c-61bf5086d96e","15.11.2016",2,NA,4105433,"Guslia","F"
"94cbf20f-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f668b8-e507-11e9-8b1c-61bf5086d96e","24.05.2017",2,NA,4105433,"Guslia","F"
"94cbf20f-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f668b9-e507-11e9-8b1c-61bf5086d96e","16.06.2017",2,"Kamera  på reir. 8 egg",4105433,"Guslia","F"
"94cbf20f-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f668ba-e507-11e9-8b1c-61bf5086d96e","13.07.2017",2,NA,4105433,"Guslia","F"
"94cbf20f-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f668bb-e507-11e9-8b1c-61bf5086d96e","19.04.2018",7,NA,4105433,"Guslia","F"
"94cbf20f-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f668bc-e507-11e9-8b1c-61bf5086d96e","04.09.2018",7,NA,4105433,"Guslia","F"
"94cbf210-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f668bd-e507-11e9-8b1c-61bf5086d96e","23.03.2015",1,NA,4175771,"Lifjellet","F"
"94cbf210-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f668be-e507-11e9-8b1c-61bf5086d96e","27.04.2015",4,"Funnet senderen i enfjærhaug",4175771,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94f668bf-e507-11e9-8b1c-61bf5086d96e","07.03.2019",1,NA,4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94f668c0-e507-11e9-8b1c-61bf5086d96e","04.04.2019",7,NA,4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94f68f8a-e507-11e9-8b1c-61bf5086d96e","08.06.2019",2,"Kamera på reir",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94f68f8b-e507-11e9-8b1c-61bf5086d96e","14.07.2019",2,"Støkket, ikke observert kyllinger med høna",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94f68f8c-e507-11e9-8b1c-61bf5086d96e","17.08.2019",2,"Støkket, ikke observert kyllinger med høna",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94f68f8d-e507-11e9-8b1c-61bf5086d96e","04.09.2019",7,NA,4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94f68f8e-e507-11e9-8b1c-61bf5086d96e","08.09.2019",2,NA,4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","93b17d04-0478-11ea-b9a1-0b740808d57e","16.10.2019",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","910a9d87-077d-11ea-868c-15e315b0cad2","14.11.2019",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","868fe5cd-0a03-11ea-9522-adc3c027071b","16.11.2019",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","2ea9c39d-11d4-11ea-9797-81cd559180dd","27.11.2019",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","921a3aab-5186-11ea-a57d-138b4f364727","13.02.2020",2,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","08fee8e1-7e3d-11ea-b40e-e93c9f3fcd0a","24.03.2020",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","6f865c0f-8acd-11ea-a65b-573d73074929","19.04.2020",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","741fa9fd-8ad6-11ea-a65b-573d73074929","26.04.2020",2,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","c0e5aad4-0e7a-4d3a-a599-c884397202fd","24.05.2020",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","62ca43c4-c9ce-464f-a57b-912318e3d816","02.06.2020",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","a2407133-cd0a-4283-b509-08fc2fa52e17","12.06.2020",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","28d6c585-bba0-4950-a3b5-0d1ec695ba3f","30.08.2020",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","43609d08-e317-4fb7-b57b-c7c7afed7d29","07.09.2020",2,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","e41b9251-850e-4c13-ba9b-d82a6f0467d8","18.02.2021",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","fd6948bf-acea-46f0-9beb-5193490738fe","25.03.2021",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","b5cd30b2-3c72-4f30-8dfc-867593a4416d","22.04.2021",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","75cdcf2c-e1fb-4ecc-be33-a079346ddaef","16.05.2021",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","588bf90b-aa93-46e8-874f-73479f041547","24.05.2021",7,"",4281411,"Lifjellet","F"
"94cbf211-e507-11e9-8b1c-61bf5086d96e","juv","F","M","19c8ee72-e931-42f1-81df-280235578ae0","04.06.2021",7,"",4281411,"Lifjellet","F"
"94cbf212-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f68f8f-e507-11e9-8b1c-61bf5086d96e","06.03.2018",1,"Usikker kjønn",4281485,"Lifjellet","F"
"94cbf212-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f68f90-e507-11e9-8b1c-61bf5086d96e","27.03.2018",7,NA,4281485,"Lifjellet","F"
"94cbf212-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f68f91-e507-11e9-8b1c-61bf5086d96e","17.04.2018",7,NA,4281485,"Lifjellet","F"
"94cbf212-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f68f92-e507-11e9-8b1c-61bf5086d96e","31.05.2018",2,NA,4281485,"Lifjellet","F"
"94cbf212-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f68f93-e507-11e9-8b1c-61bf5086d96e","08.06.2018",2,"Reir ikke funnet, høne observert",4281485,"Lifjellet","F"
"94cbf212-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f68f94-e507-11e9-8b1c-61bf5086d96e","12.06.2018",2,"Reir ikke funnet, høne observert",4281485,"Lifjellet","F"
"94cbf212-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6b69a-e507-11e9-8b1c-61bf5086d96e","18.07.2018",4,"Trolig predasjon (pga situasjonen på kill-siten (se bilder)).",4281485,"Lifjellet","F"
"94cc1a20-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f6b69b-e507-11e9-8b1c-61bf5086d96e","09.03.2017",1,NA,4281329,"Guslia","M"
"94cc1a20-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f6b69c-e507-11e9-8b1c-61bf5086d96e","12.04.2017",2,NA,4281329,"Guslia","M"
"94cc1a20-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f6b69d-e507-11e9-8b1c-61bf5086d96e","15.05.2017",2,"Grov peiling (primært for å sjekke at rype er i live). Posisjonen satt lik den forrige.",4281329,"Guslia","M"
"94cc1a20-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f6b69e-e507-11e9-8b1c-61bf5086d96e","15.07.2017",2,NA,4281329,"Guslia","M"
"94cc1a20-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f6b69f-e507-11e9-8b1c-61bf5086d96e","08.08.2017",2,"Grov peiling. Posisjonen satt lik den forrige.",4281329,"Guslia","M"
"94cc1a20-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f6b6a0-e507-11e9-8b1c-61bf5086d96e","03.09.2017",2,"Grov peiling. Posisjonen satt lik den forrige.",4281329,"Guslia","M"
"94cc1a20-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f6b6a1-e507-11e9-8b1c-61bf5086d96e","18.09.2017",3,"Skutt",4281329,"Guslia","M"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6b6a2-e507-11e9-8b1c-61bf5086d96e","09.03.2016",1,NA,4175773,"Guslia","F"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6b6a3-e507-11e9-8b1c-61bf5086d96e","18.05.2016",2,NA,4175773,"Guslia","F"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6b6a4-e507-11e9-8b1c-61bf5086d96e","10.06.2016",2,NA,4175773,"Guslia","F"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6dd78-e507-11e9-8b1c-61bf5086d96e","20.07.2016",2,NA,4175773,"Guslia","F"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6dd79-e507-11e9-8b1c-61bf5086d96e","08.09.2016",2,NA,4175773,"Guslia","F"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6dd7a-e507-11e9-8b1c-61bf5086d96e","15.11.2016",2,NA,4175773,"Guslia","F"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6dd7b-e507-11e9-8b1c-61bf5086d96e","24.05.2017",2,NA,4175773,"Guslia","F"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6dd7c-e507-11e9-8b1c-61bf5086d96e","22.06.2017",2,"Kamera  på reir. 9 egg",4175773,"Guslia","F"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6dd7d-e507-11e9-8b1c-61bf5086d96e","16.07.2017",2,NA,4175773,"Guslia","F"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6dd7e-e507-11e9-8b1c-61bf5086d96e","08.08.2017",2,NA,4175773,"Guslia","F"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6dd7f-e507-11e9-8b1c-61bf5086d96e","03.09.2017",2,"Grov peiling. Posisjonen satt lik den forrige.",4175773,"Guslia","F"
"94cc1a21-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94f6dd80-e507-11e9-8b1c-61bf5086d96e","16.09.2017",3,"Skutt",4175773,"Guslia","F"
"94cc1a22-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f6dd81-e507-11e9-8b1c-61bf5086d96e","03.03.2018",1,NA,4281452,"Guslia","M"
"94cc1a22-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f6dd82-e507-11e9-8b1c-61bf5086d96e","19.04.2018",2,NA,4281452,"Guslia","M"
"94cc1a22-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f7046a-e507-11e9-8b1c-61bf5086d96e","28.05.2018",2,NA,4281452,"Guslia","M"
"94cc1a22-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f7046b-e507-11e9-8b1c-61bf5086d96e","06.09.2018",2,"Sender signaler med 2.5-3 sekunders pulsintervall, feil med senderen, kan ikke være sikker på at denne er i live før den er støkket i felt. Hvis støkket i live i felt senere kan denne observasjonen inkluderes i datasettet igjen.",4281452,"Guslia","M"
"94cc1a22-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f7046c-e507-11e9-8b1c-61bf5086d96e","17.10.2018",7,NA,4281452,"Guslia","M"
"94cc1a22-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f7046d-e507-11e9-8b1c-61bf5086d96e","20.02.2019",7,NA,4281452,"Guslia","M"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f7046e-e507-11e9-8b1c-61bf5086d96e","02.03.2018",1,NA,4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f7046f-e507-11e9-8b1c-61bf5086d96e","19.04.2018",7,NA,4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f70470-e507-11e9-8b1c-61bf5086d96e","28.05.2018",2,"Veldig grov posisjon",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f70471-e507-11e9-8b1c-61bf5086d96e","02.06.2018",2,"Kamera på reir",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f70472-e507-11e9-8b1c-61bf5086d96e","24.07.2018",2,"Støkket med 0 kyllinger",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f70473-e507-11e9-8b1c-61bf5086d96e","15.08.2018",7,NA,4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f70474-e507-11e9-8b1c-61bf5086d96e","06.09.2018",2,NA,4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f72b7a-e507-11e9-8b1c-61bf5086d96e","17.10.2018",7,NA,4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f72b7b-e507-11e9-8b1c-61bf5086d96e","19.11.2018",2,NA,4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f72b7c-e507-11e9-8b1c-61bf5086d96e","20.02.2019",7,NA,4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f72b7d-e507-11e9-8b1c-61bf5086d96e","19.03.2019",2,NA,4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f72b7e-e507-11e9-8b1c-61bf5086d96e","14.04.2019",7,NA,4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f72b7f-e507-11e9-8b1c-61bf5086d96e","21.05.2019",2,NA,4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f72b80-e507-11e9-8b1c-61bf5086d96e","12.06.2019",2,"Kamera på reir",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f72b81-e507-11e9-8b1c-61bf5086d96e","12.07.2019",2,"Støkket, ikke observert kyllinger med høna",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94f72b82-e507-11e9-8b1c-61bf5086d96e","03.09.2019",2,"Merket som veldig grov lokasjon, kun 1 peilepunkt",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","fe24c54d-0467-11ea-b2b7-259a4ebef4cf","07.10.2019",7,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","45bf7230-047c-11ea-b9a1-0b740808d57e","16.10.2019",2,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","868fbed9-0a03-11ea-9522-adc3c027071b","16.11.2019",2,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","9219c5c0-5186-11ea-a57d-138b4f364727","12.02.2020",7,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","b5488272-6cdd-11ea-85f4-dd2cda13cb7d","20.03.2020",2,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","9f12dd71-8ad1-11ea-a65b-573d73074929","18.04.2020",2,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","20322c60-d1ee-492c-a230-9ebcb090f578","18.05.2020",7,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","a050b592-abfc-4d5a-942a-5deefed57324","02.06.2020",2,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","b5466764-bdfe-4cc0-a080-721748eeca35","13.06.2020",7,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","012c4d52-2254-436b-a1f1-5a4d82465cd5","27.07.2020",7,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","f2090d85-3c31-4928-b754-cce57d8dba8b","23.08.2020",2,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","f836a031-bffb-4470-936d-1a9b17d2596b","15.10.2020",2,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","8e5e493a-17ea-4976-ace3-b65cb9ca6e11","09.11.2020",7,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","964226e3-e054-46e7-b726-d8487e130f67","17.11.2020",2,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","741ca1e1-0e76-4d58-a0d3-2c91e6ce4628","18.02.2021",7,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","b2116737-2cdd-4ec0-8438-260c008d09b6","05.03.2021",1,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","ab1f41af-562f-43dd-9331-414902a417b8","25.03.2021",7,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","55a24bd9-50d2-45e8-8c56-58a684d349fb","22.04.2021",7,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","1e905198-9be5-4e9b-a3f9-a1cc9d7da8ce","02.05.2021",2,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","702bfcd4-f150-43ba-9a0e-2ea891fdd88c","26.05.2021",2,"Helikopterpeiling",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","6361f492-0206-46b0-b828-412cecfc1fc1","24.05.2021",7,"",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","415f7dfa-6c82-4249-8903-db51fdb4d67f","11.06.2021",2,"Kameraoppsett",4281325,"Guslia","F"
"94cc1a23-e507-11e9-8b1c-61bf5086d96e","ad","F","F","8b8cb2bd-c4e4-4385-909f-cbd9b04d6744","17.08.2021",7,"",4281325,"Guslia","F"
"94cc1a24-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f72b83-e507-11e9-8b1c-61bf5086d96e","14.03.2017",1,NA,4281331,"Guslia","M"
"94cc1a24-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f72b84-e507-11e9-8b1c-61bf5086d96e","12.04.2017",6,NA,4281331,"Guslia","M"
"94cc1a24-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f75262-e507-11e9-8b1c-61bf5086d96e","27.04.2017",6,"Senderen pr. dato ikke funnet. ",4281331,"Guslia","M"
"94cc1a24-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94f75263-e507-11e9-8b1c-61bf5086d96e","14.06.2017",4,"Trolig rovfuglpredasjon",4281331,"Guslia","M"
"94cc1a25-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f75264-e507-11e9-8b1c-61bf5086d96e","11.03.2016",1,NA,4105437,"Guslia","M"
"94cc1a25-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f75265-e507-11e9-8b1c-61bf5086d96e","15.04.2016",2,"ingen posisjon, duplikatfrekvens, men begge rypene med samme frekvens ble hørt i live på ulike steder under samme feltøkt",4105437,"Guslia","M"
"94cc1a25-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f75266-e507-11e9-8b1c-61bf5086d96e","18.05.2016",2,"ingen posisjon, duplikatfrekvens, men begge rypene med samme frekvens ble hørt i live på ulike steder under samme feltøkt",4105437,"Guslia","M"
"94cc1a25-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f75267-e507-11e9-8b1c-61bf5086d96e","08.06.2016",2,"ingen posisjon, duplikatfrekvens, men begge rypene med samme frekvens ble hørt i live på ulike steder under samme feltøkt",4105437,"Guslia","M"
"94cc1a25-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f75268-e507-11e9-8b1c-61bf5086d96e","20.07.2016",2,NA,4105437,"Guslia","M"
"94cc1a25-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f75269-e507-11e9-8b1c-61bf5086d96e","07.09.2016",2,NA,4105437,"Guslia","M"
"94cc1a25-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94f7526a-e507-11e9-8b1c-61bf5086d96e","30.09.2016",3,"Skutt",4105437,"Guslia","M"
"94cc4086-e507-11e9-8b1c-61bf5086d96e","ad","M","F","94f7526b-e507-11e9-8b1c-61bf5086d96e","24.03.2015",1,NA,4175760,"Lifjellet","M"
